phenotype	description	N	N_case	N_control	prevelence	mean_chi2	lambdaGC	intercept	intercept_se	intercept_z	intercept_p	ratio	ratio_se	h2_observed	h2_observed_se	h2_liability	h2_liability_se	h2_z	h2_p	base::Prop_SNPs
20003_1140881320	Treatment/medication code: magnesium carbonate	337159	116	337043	0.000344051	0.996505251721	1.00097805684	0.993538286153	0.00863077875762	-0.748682596154	0.772975732072	NA	NA	0.00184271897274	0.00215241482836	0.40148336695	0.468958514644	0.856117021896	0.19596652709	1.0
20003_1140866466	Treatment/medication code: securon 40mg tablet	337159	90	337069	0.000266936	0.998290103143	1.00729832816	0.986297351807	0.00810531621718	-1.69057539837	0.954541036687	NA	NA	0.00227489937242	0.00210563206037	0.616782342301	0.570889723723	1.08038788696	0.139984743789	1.0
20003_1140875392	Treatment/medication code: plaquenil 200mg tablet	337159	151	337008	0.00044786	0.995074581461	0.99891869335	1.00417403336	0.00784621300322	0.531980632602	0.297369704712	NA	NA	-0.00135927848373	0.00206592504271	-0.236263899841	0.359090144671	-0.657951501447	0.74471535222	1.0
20003_1141151474	Treatment/medication code: viazem xl 120mg m/r capsule	337159	65	337094	0.000192787	1.0091754913	1.00908777296	0.986115223193	0.00926032436201	-1.49938341941	0.93311290376	-1.513246141861623	1.0092456154140144	0.00373238323547	0.00261857679558	1.34163214862	0.941266368145	1.42534801415	0.0770283136763	1.0
20003_1141157252	Treatment/medication code: glyceryl trinitrate product	337159	307	336852	0.00091055	1.01095020612	1.01958380133	1.01989771355	0.00897912186484	2.2159977172	0.0133458292423	1.8171085850810873	0.8199956935771033	-0.00198722252057	0.0021990556968	-0.189405866647	0.209596079828	-0.903670845381	0.816915018564	1.0
20003_1141172698	Treatment/medication code: monomax xl 60mg m/r tablet	337159	95	337064	0.000281766	1.00862633864	1.01435513098	0.999426153624	0.00902446961109	-0.0635878229315	0.525350785994	-0.06652258847653947	1.0461529489419372	0.00253842334763	0.00250948494738	0.656841685229	0.649353593216	1.01153160942	0.155881030083	1.0
20003_1140852766	Treatment/medication code: vitamin a+d capsule	337159	53	337106	0.000157196	1.0024458849	1.01573986041	1.00020855889	0.00823795013579	0.0253168429974	0.489901119734	0.08526929880692982	3.3680857765628134	0.000560159875056	0.00217247339204	0.240522251626	0.932819745076	0.257844297245	0.398263537897	1.0
20015	Sitting height	336172	NA	NA	NA	3.34549521458	2.04292770339	1.20350616971	0.0284538706843	7.15214362123	4.27165559798e-13	0.08676469192923568	0.01213128490200283	0.321517663781	0.015732504418	0.321517663781	0.015732504418	20.436521436	3.95929971612e-93	1.0
20107_6	Illnesses of father: Chronic bronchitis/emphysema	294680	33805	260875	0.114718	1.10839973691	1.10107012267	1.04162942626	0.00835249867333	4.98406858657	3.1130496719e-07	0.38403622963333994	0.07705275779474959	0.00890645636043	0.00297095330805	0.024092056633	0.00803645944638	2.99784460978	0.00135948133721	1.0
20110_8	Illnesses of mother: High blood pressure	311681	94817	216864	0.304212	1.19677878963	1.16575711577	1.02039230083	0.0108189041417	1.88487674604	0.029723240155	0.10363058372678341	0.054980031954131196	0.0301858916846	0.00315855056619	0.052195048248	0.00546151496594	9.55688093386	6.06795313832e-22	1.0
20110_101	Illnesses of mother: None of the above (group 2)	312950	241462	71488	0.771567	1.05810926251	1.05004965537	1.00428567817	0.00847420914403	0.505731933262	0.306522423817	0.07375206616465055	0.14583232996372436	0.0105594496341	0.00252027358195	0.0203405519249	0.00485477533724	4.18980292845	1.39598413879e-05	1.0
20111_2	Illnesses of siblings: Stroke	260486	8481	252005	0.0325584	1.02978540749	1.02705002984	1.00970951247	0.00835433681946	1.16221223557	0.122574632897	0.32598219357456787	0.2804842210373695	0.00640903309569	0.00286741856009	0.0380835222417	0.0170386697774	2.23512297259	0.012704638296	1.0
20122	Bipolar disorder status	953	500	453	0.524659	1.01100614224	1.00843255067	1.00102854578	0.00914435118592	0.112478814932	0.455221883187	0.09345197999066258	0.830840723625181	0.836236181155	0.838984383984	1.31538414519	1.31970701773	0.996724369509	0.159449158756	1.0
23108	Impedance of leg (left)	331296	NA	NA	NA	2.69815291096	2.02594187734	1.08445324848	0.0239399844347	3.52770690846	0.000209588006275	0.04973241687109396	0.014097661217788106	0.251035753801	0.00944895908932	0.251035753801	0.00944895908932	26.5675564291	8.05027378772e-156	1.0
23118	Leg predicted mass (left)	331253	NA	NA	NA	2.84673570902	2.10723240941	1.14636649504	0.0249081175699	5.87625679158	2.09823595688e-09	0.07925687163613804	0.013487646038488866	0.268186732103	0.01014564634	0.268186732103	0.01014564634	26.4336763885	2.81082265035e-154	1.0
21001	Body mass index (BMI)	336107	NA	NA	NA	2.71696356363	2.12975559422	1.11213884529	0.0198765629938	5.64176237745	8.41591471855e-09	0.06531230345638471	0.011576578219151474	0.246297645648	0.00824202699552	0.246297645648	0.00824202699552	29.8831398856	1.62954990488e-196	1.0
23128	Trunk fat mass	331093	NA	NA	NA	2.56240535285	2.04542062304	1.10010219817	0.0181414411073	5.51787465952	1.71562003899e-08	0.06406928777521667	0.011611225649124242	0.235551466617	0.00783251370285	0.235551466617	0.00783251370285	30.0735466994	5.37436726689e-199	1.0
48	Waist circumference	336639	NA	NA	NA	2.35793062249	1.94472203597	1.07358555957	0.0184901745091	3.97971146985	3.44994798786e-05	0.05418948387686492	0.013616435333932397	0.203575131081	0.00722782903321	0.203575131081	0.00722782903321	28.1654602157	7.74870030931e-175	1.0
1970	Nervous feelings	328725	77767	250958	0.236572	1.45903176372	1.34513295687	1.02617606523	0.0167149733758	1.56602494289	0.05867138896	0.05702451833475549	0.03641354410971434	0.0684479321675	0.00584994696171	0.129948201572	0.0111061074147	11.7006073073	6.32722943427e-32	1.0
1249	Past tobacco smoking	310749	NA	NA	NA	1.58099593366	1.44407260719	1.03973869318	0.0113313528824	3.50696810794	0.000226621733199	0.06839754097371405	0.019503325627318737	0.0898011867811	0.00424774096475	0.0898011867811	0.00424774096475	21.1409282078	1.67217801846e-99	1.0
399	Number of incorrect matches in round	336881	NA	NA	NA	1.36143164312	1.3080156191	1.01677211414	0.0107395476255	1.5617151414	0.0591775550999	0.046404664499603406	0.029713910859595915	0.0559071211573	0.00326621479179	0.0559071211573	0.00326621479179	17.1167925936	5.56189428879e-66	1.0
1797	Father still alive	328694	76074	252620	0.231443	1.05857205986	1.06264889506	1.01791295009	0.00871295425377	2.05589855803	0.0198961475748	0.30582755888964425	0.14875615224083913	0.00611200056251	0.00252127748167	0.0117092102022	0.00483019720123	2.42416814767	0.00767174967243	1.0
1618	Alcohol usually taken with meals	172454	116941	55513	0.6781	1.42699575315	1.37242228731	1.07370389947	0.010975644151	6.71522312994	9.38893270682e-12	0.1726103806055972	0.025704340312368998	0.108138205006	0.00661835289856	0.183665955983	0.0112408571242	16.3391415755	2.59897842293e-60	1.0
2070	Frequency of tenseness / restlessness in last 2 weeks	325169	NA	NA	NA	1.29764271422	1.24473491495	1.03690619497	0.00968808400447	3.80944208875	6.96403619406e-05	0.12399495503579049	0.032549373936428976	0.0407395776363	0.00304692624209	0.0407395776363	0.00304692624209	13.3707134336	4.48382832857e-41	1.0
2257	Hearing difficulty/problems with background noise	330759	125089	205670	0.378188	1.35248269728	1.28723158585	1.03106501691	0.0103046942477	3.01464712674	0.0012863919718	0.08813203355905919	0.02923461017290225	0.0528438501196	0.00339728101246	0.0859691133788	0.00552687277476	15.5547480252	7.38677592369e-55	1.0
2644	Light smokers, at least 100 smokes in lifetime	90517	41027	49490	0.453252	1.13995283991	1.12222677851	0.997643119041	0.00949798578616	-0.248145344925	0.597989023828	-0.016840536858923474	0.06786561667736851	0.0932170628859	0.0122510468329	0.14716110305	0.019340639038	7.60890592919	1.38212923638e-14	1.0
2844	Had other major operations	179567	120566	59001	0.671426	1.11723494184	1.1062678963	1.01304199534	0.00927024939849	1.40686563911	0.0797336171099	0.11124665684344026	0.07907411607131322	0.0304412550834	0.00494021188338	0.051384570779	0.00833903419848	6.16193309152	3.59311083822e-10	1.0
2395_2	Hair/balding pattern: Pattern 2	154988	35563	119425	0.229456	1.19060524857	1.11190780919	1.0214774614	0.0135644278649	1.58336655394	0.0566689707925	0.11268032525602781	0.07116502806981038	0.0639026106018	0.00843848928156	0.122864350052	0.0162245249644	7.57275484623	1.82695729396e-14	1.0
2724	Had menopause	152035	111605	40430	0.734074	1.06611851319	1.04915800862	1.01624593405	0.0091591121747	1.77374550452	0.038052627928	0.24570930685650946	0.13852568264729184	0.013364462811	0.00555384395202	0.0242313180128	0.0100697619424	2.40634467343	0.00805652720266	1.0
3062	Forced vital capacity (FVC)	307638	NA	NA	NA	2.13481322204	1.74175683887	1.13049569046	0.0161208513229	8.0948386565	2.86701511585e-16	0.11499310012461741	0.014205730960711838	0.170295480223	0.00762488644212	0.170295480223	0.00762488644212	22.334166091	8.60554600487e-111	1.0
4501	Non-accidental death in close genetic family	105569	28680	76889	0.271671	1.03333348665	1.02358800097	0.997307537688	0.00804366284643	-0.334730876108	0.631085946023	-0.08077349783093118	0.2413087754857804	0.0205059603181	0.00694816719395	0.0368851106932	0.0124980206773	2.95127617768	0.00158231906389	1.0
3859_1	Reason former drinker stopped drinking alcohol: Illness or ill health	11101	2905	8196	0.261688	1.00180174177	0.999991847879	1.01171846329	0.00807958362577	1.45037960302	0.0734763459107	6.503963808012193	4.484318308442134	-0.0622551206343	0.0706051013436	-0.113563489458	0.128795215565	-0.881736863903	0.811040439495	1.0
3616	Chest pain due to walking ceases when standing still	18695	15234	3461	0.81487	1.00396108155	1.00481331075	1.00755973314	0.00712987178759	1.06029019449	0.144506299382	1.9085022736218524	1.7999810651241825	-0.026147158663	0.032997456567	-0.0553118048374	0.0698029526379	-0.792399214462	0.785936031343	1.0
4125	Heel bone mineral density (BMD) T-score, automated (right)	106251	NA	NA	NA	1.67861639628	1.3227160007	1.012299112	0.0255814639317	0.480782180164	0.315335658251	0.018123806127160552	0.03769650139898189	0.324585111177	0.035357270391	0.324585111177	0.035357270391	9.18015184962	2.15241974865e-20	1.0
3446_3	Type of tobacco currently smoked: Cigars or pipes	25291	1885	23406	0.0745324	1.01277819729	1.01929338282	1.00980862244	0.0079291114869	1.23703928995	0.108036248267	0.7676061199210585	0.6205187872016803	0.00632200544601	0.0278298256722	0.0219711586131	0.0967182833427	0.227166548597	0.410147119045	1.0
4631	Ever unenthusiastic/disinterested for a whole week	106868	39154	67714	0.366377	1.12149698221	1.10261088824	1.01163112892	0.00923654648365	1.25925084021	0.103969871728	0.09573183389672987	0.07602284695000991	0.050690110359	0.00824720471919	0.083080675706	0.0135171009868	6.14633831522	3.96460341729e-10	1.0
4814	Tinnitus severity/nuisance	31627	NA	NA	NA	1.01930596497	1.01375791269	1.01090092598	0.0089810244848	1.21377310557	0.112417189513	0.5646403065771388	0.4651942805342586	0.0138052779897	0.0248091119754	0.0138052779897	0.0248091119754	0.556459981454	0.288948222222	1.0
5463	Leg pain in calf/calves	23716	7800	15916	0.328892	1.02405885953	1.01769532472	1.00710845618	0.0083078701461	0.855629187711	0.196101459993	0.29546106194484795	0.3453143793929206	0.0476626490132	0.0314519366259	0.0804310902247	0.0530753872239	1.51541221707	0.0648340227108	1.0
5610_1	Which eye(s) affected by presbyopia: Right eye	29144	1587	27557	0.0544537	1.01418680211	1.01627189533	1.00773929628	0.00807483339453	0.958446559023	0.168918813572	0.5455278943163033	0.5691792507160285	0.0109913966648	0.0257354351692	0.0464602579089	0.108782804572	0.427091929571	0.334656185459	1.0
5959	Previously smoked cigarettes on most/all days	1880	1256	624	0.668085	1.00255758227	1.00890309787	0.99533247899	0.00776480136782	-0.601112738019	0.726117550107	-1.824973946242185	3.035992802710937	0.531111922113	0.373791167754	0.893850158461	0.629082648341	1.42087873639	0.0776760078163	1.0
6138_100	Qualifications: None of the above	334070	57567	276503	0.17232	1.69806694629	1.55616458575	1.10201773778	0.0117188257046	8.70545738579	1.58148296522e-18	0.14614320062638406	0.016787538454313973	0.0953047327674	0.00390715031844	0.2086212062	0.00855271704321	24.3923895934	1.02986603334e-131	1.0
6145_6	Illness, injury, bereavement, stress in last 2 years: Financial difficulties	335219	37284	297935	0.111223	1.24330154058	1.2162250038	1.03194858383	0.0103685699304	3.08129125316	0.00103052468252	0.13131270668789094	0.042616129375357595	0.0344285460842	0.00276944549612	0.094742107841	0.00762109161425	12.4315665834	8.80740502713e-36	1.0
6147_6	Reason for glasses/contact lenses: For a 'lazy' eye or an eye with poor vision since childhood (called 'amblyopia')	335700	2704	332996	0.00805481	1.04415666102	1.04364946066	1.02447168622	0.00869215547187	2.8153760368	0.00243600944869	0.5542014649288688	0.19684811466902474	0.00101958975422	0.00230016344781	0.0167529353633	0.0377941121972	0.443268392597	0.328785807452	1.0
6142_6	Current employment status: Doing unpaid or voluntary work	336252	12407	323845	0.0368979	1.06869140782	1.07315650737	1.01803141383	0.00821724672795	2.19433764406	0.0141055725488	0.2624988247993113	0.11962553962927569	0.00689411921205	0.00207832046196	0.037631983392	0.0113446429779	3.31715889741	0.000454689408822	1.0
6149_100	Mouth/teeth dental problems: None of the above	336138	204310	131828	0.607816	1.26972178633	1.23411308029	1.03390977097	0.00925445020573	3.6641583477	0.000124076617487	0.12572129020615438	0.03431109637636326	0.0341964638926	0.00270550492759	0.0552001716194	0.00436724501075	12.6395866235	6.38618363034e-37	1.0
6150_1	Vascular/heart problems diagnosed by doctor: Heart attack	336683	7790	328893	0.0231375	1.13607214082	1.10791216989	1.01377192314	0.0090009423379	1.53005347964	0.0630017459458	0.10121045396499817	0.06614831135775921	0.018480097008	0.00273354351635	0.139270405155	0.0206006339073	6.76049124421	6.8762320718e-12	1.0
6152_100	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: None of the above	336782	228530	108252	0.67857	1.54720089718	1.31163334518	1.02806877716	0.0162903355355	1.72303247517	0.0424413262346	0.051295195792896424	0.029770301217223943	0.0853386898448	0.00721288919999	0.145007083257	0.0122561059544	11.831415606	1.34286855154e-32	1.0
6153_5	Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Oral contraceptive pill or minipill	180203	4693	175510	0.0260429	1.01452909819	1.01966913834	0.988413918024	0.00919952690453	-1.25942150028	0.896060936179	-0.7974398565194052	0.6331794846618308	0.00598750702364	0.00536721989479	0.0415196215393	0.0372183177189	1.11556953898	0.132303218476	1.0
6155_2	Vitamin and mineral supplements: Vitamin B	335591	13498	322093	0.0402216	1.04847420303	1.05513333401	0.996212039247	0.00851733372118	-0.444735509644	0.671744547812	-0.07814384798908873	0.17570858700164776	0.00956864986446	0.00238142356844	0.0492983253072	0.0122692538064	4.01803777843	2.93423950611e-05	1.0
6156_13	Manic/hyper symptoms: I needed less sleep than usual	22133	2994	19139	0.135273	1.01197430968	1.01921704255	1.00284705925	0.00846765437239	0.336227616678	0.368349614428	0.2377639567213969	0.7071517773297044	0.026632620826	0.0344274779379	0.0659032807721	0.0851919065584	0.773586170735	0.219587776378	1.0
6158_4	Why reduced smoking: Financial reasons	10503	2823	7680	0.26878	1.00687260523	1.00191577659	0.992895249225	0.00903135315891	-0.786676221212	0.784264286307	-1.0337783905493576	1.314109112078123	0.112106513212	0.0751992546789	0.202452202814	0.135801697186	1.49079287674	0.0680079412661	1.0
6179_5	Mineral and other dietary supplements: Iron	336314	9754	326560	0.0290027	1.03726151703	1.02795027293	1.00674338915	0.00834816162943	0.807769357392	0.209611684096	0.18097462722843033	0.22404245168783798	0.00387730201007	0.00251314038607	0.0249465505914	0.0161695384114	1.54281154828	0.061438253345	1.0
6159_8	Pain type(s) experienced in last month: Pain all over the body	336650	5099	331551	0.0151463	1.07171939955	1.06973409956	0.989706150962	0.00874891374369	-1.1765859557	0.880319596975	-0.14352949275910126	0.12198810640588593	0.0133884469343	0.00242860102711	0.136950337264	0.0248421442288	5.51282272587	1.76561933695e-08	1.0
20001_1045	Cancer code, self-reported: testicular cancer	337159	614	336545	0.0018211	1.03095969772	1.01438350322	1.01383930804	0.00926291736868	1.49405500382	0.0675806216949	0.4470104382777042	0.2991927587226768	0.00107759298547	0.00248638509999	0.0577762097112	0.13330998707	0.433397459419	0.332363022957	1.0
